x	y	clickSelects	showSelected1
18.1	-0.583333333333343	1996.3306010929	16-7
20.1	-0.600000000000012	1996.3306010929	16-8
18.6	-0.483333333333338	1996.3306010929	16-9
15.7	-1.76666666666665	1996.3306010929	17-1
18.6	-0.966666666666669	1996.3306010929	17-10
18.6	0.816666666666663	1996.3306010929	17-11
17.6	-0.333333333333332	1996.3306010929	17-12
23.4	0.449999999999999	1996.3306010929	17-13
23.8	-1.15000000000002	1996.3306010929	17-14
26.1	-0.733333333333338	1996.3306010929	17-15
26.1	-0.966666666666679	1996.3306010929	17-16
24.7	-1.3	1996.3306010929	17-17
27.4	0.499999999999989	1996.3306010929	17-18
26.5	-0.0333333333333208	1996.3306010929	17-19
16.7	-1.96666666666666	1996.3306010929	17-2
25.6	0.350000000000005	1996.3306010929	17-20
24.3	0.48333333333332	1996.3306010929	17-21
24.7	1.73333333333334	1996.3306010929	17-22
24.7	1.58333333333334	1996.3306010929	17-23
24.3	0.849999999999984	1996.3306010929	17-24
17.1	-2.06666666666667	1996.3306010929	17-3
12.7	-0.133333333333326	1996.3306010929	17-4
18.6	-0.166666666666668	1996.3306010929	17-5
20.5	-0.416666666666657	1996.3306010929	17-6
21	-1.01666666666665	1996.3306010929	17-7
21.9	0.299999999999994	1996.3306010929	17-8
21.5	0.733333333333349	1996.3306010929	17-9
15.7	-2.96666666666666	1996.3306010929	18-1
19.1	-0.800000000000001	1996.3306010929	18-10
22.4	1.08333333333333	1996.3306010929	18-11
19.1	-0.633333333333344	1996.3306010929	18-12
21.9	0.816666666666663	1996.3306010929	18-13
27	0.833333333333354	1996.3306010929	18-14
26.1	-0.750000000000011	1996.3306010929	18-15
26.1	-0.950000000000006	1996.3306010929	18-16
23.8	-0.983333333333338	1996.3306010929	18-17
26.1	-0.200000000000017	1996.3306010929	18-18
26.1	-0.050000000000022	1996.3306010929	18-19
16.7	-0.766666666666652	1996.3306010929	18-2
25.6	0.583333333333332	1996.3306010929	18-20
24.3	0.633333333333326	1996.3306010929	18-21
23.4	1.21666666666666	1996.3306010929	18-22
22.4	1.54999999999999	1996.3306010929	18-23
23.4	1.36666666666666	1996.3306010929	18-24
15.2	-1.45	1996.3306010929	18-3
11.1	-1.88333333333335	1996.3306010929	18-4
21	0.316666666666674	1996.3306010929	18-5
21.9	0.199999999999999	1996.3306010929	18-6
20.5	-0.649999999999988	1996.3306010929	18-7
22.9	1.28333333333332	1996.3306010929	18-8
20.5	-0.433333333333319	1996.3306010929	18-9
13.2	0.150000000000015	1996.3306010929	19-1
20.5	0.133333333333354	1996.3306010929	19-10
20.5	-0.116666666666656	1996.3306010929	19-11
22.9	-0.383333333333326	1996.3306010929	19-12
21.9	-0.516666666666669	1996.3306010929	19-13
23.8	-0.850000000000012	1996.3306010929	19-14
26.5	-0.616666666666657	1996.3306010929	19-15
26.1	-1.18333333333335	1996.3306010929	19-16
25.2	-1.01666666666666	1996.3306010929	19-17
26.1	-0.200000000000017	1996.3306010929	19-18
25.2	-0.666666666666668	1996.3306010929	19-19
9.09999999999997	-2.10000000000001	1996.3306010929	19-2
24.7	0.0500000000000114	1996.3306010929	19-20
24.3	0.633333333333326	1996.3306010929	19-21
21.9	0.516666666666652	1996.3306010929	19-22
20.5	0.683333333333355	1996.3306010929	19-23
23.4	1.36666666666666	1996.3306010929	19-24
10.6	-0.433333333333337	1996.3306010929	19-3
19.1	-0.700000000000017	1996.3306010929	19-4
22.4	0.383333333333336	1996.3306010929	19-5
21.5	-0.199999999999989	1996.3306010929	19-6
21.5	-0.199999999999989	1996.3306010929	19-7
21.9	0.216666666666658	1996.3306010929	19-8
22.9	1.48333333333333	1996.3306010929	19-9
23.4	-0.266666666666662	1996.3306010929	2-1
25.2	-0.416666666666647	1996.3306010929	2-10
26.5	-0.833333333333314	1996.3306010929	2-11
27.4	-0.550000000000001	1996.3306010929	2-12
27	-0.949999999999989	1996.3306010929	2-13
29.7	1.45000000000001	1996.3306010929	2-14
28.3	0.799999999999983	1996.3306010929	2-15
27	0.466666666666686	1996.3306010929	2-16
25.6	1.01666666666666	1996.3306010929	2-17
22.9	0.633333333333326	1996.3306010929	2-18
26.5	0.783333333333349	1996.3306010929	2-19
23.8	-0.400000000000023	1996.3306010929	2-2
29.7	1.43333333333335	1996.3306010929	2-20
33.1	1.59999999999999	1996.3306010929	2-21
33.1	2.38333333333333	1996.3306010929	2-22
32.7	1.98333333333333	1996.3306010929	2-23
24.7	2.35000000000001	1996.3306010929	2-24
23.4	-0.733333333333331	1996.3306010929	2-3
24.3	-0.666666666666675	1996.3306010929	2-4
25.6	-0.166666666666686	1996.3306010929	2-5
26.1	-0.216666666666679	1996.3306010929	2-6
26.1	-0.283333333333342	1996.3306010929	2-7
25.2	-0.599999999999984	1996.3306010929	2-8
24.3	-0.800000000000022	1996.3306010929	2-9
8.5	-1.93333333333331	1996.3306010929	20-1
20.1	-0.51666666666668	1996.3306010929	20-10
19.6	-0.216666666666679	1996.3306010929	20-11
21.9	-1.04999999999999	1996.3306010929	20-12
27	-0.499999999999972	1996.3306010929	20-13
25.6	-0.700000000000028	1996.3306010929	20-14
26.5	-0.549999999999983	1996.3306010929	20-15
26.5	-0.616666666666646	1996.3306010929	20-16
25.2	-1.01666666666666	1996.3306010929	20-17
26.1	-0.283333333333349	1996.3306010929	20-18
24.7	-0.683333333333327	1996.3306010929	20-19
9.09999999999997	-2.10000000000001	1996.3306010929	20-2
24.3	-0.26666666666668	1996.3306010929	20-20
23.8	0.533333333333321	1996.3306010929	20-21
21.9	0.833333333333325	1996.3306010929	20-22
20.5	0.683333333333355	1996.3306010929	20-23
21.5	0.733333333333349	1996.3306010929	20-24
17.6	-0.283333333333342	1996.3306010929	20-3
22.9	0.0166666666666693	1996.3306010929	20-4
22.4	-0.0833333333333322	1996.3306010929	20-5
22.4	0.0666666666666629	1996.3306010929	20-6
21.9	-0.0166666666666693	1996.3306010929	20-7
22.4	0.466666666666658	1996.3306010929	20-8
21.9	0.366666666666657	1996.3306010929	20-9
18.1	0.549999999999983	1996.3306010929	21-1
20.5	-0.649999999999995	1996.3306010929	21-10
17.6	-0.916666666666668	1996.3306010929	21-11
20.5	-0.749999999999989	1996.3306010929	21-12
27.9	-0.266666666666669	1996.3306010929	21-13
26.5	0.433333333333355	1996.3306010929	21-14
27	0.0333333333333492	1996.3306010929	21-15
26.5	-0.549999999999983	1996.3306010929	21-16
26.1	-0.716666666666679	1996.3306010929	21-17
25.2	-1.03333333333332	1996.3306010929	21-18
24.7	-0.616666666666657	1996.3306010929	21-19
14.7	-1.31666666666666	1996.3306010929	21-2
23.8	-0.466666666666679	1996.3306010929	21-20
22.9	0.0833333333333322	1996.3306010929	21-21
21.9	0.966666666666658	1996.3306010929	21-22
20.1	0.516666666666662	1996.3306010929	21-23
20.1	0.0499999999999936	1996.3306010929	21-24
20.5	-0.433333333333326	1996.3306010929	21-3
22.4	-0.183333333333337	1996.3306010929	21-4
21.9	-0.600000000000005	1996.3306010929	21-5
22.9	0.0833333333333322	1996.3306010929	21-6
22.4	0.133333333333326	1996.3306010929	21-7
22.9	0.649999999999995	1996.3306010929	21-8
21.9	0.116666666666656	1996.3306010929	21-9
21.5	0.816666666666691	1996.3306010929	22-1
21.9	-0.283333333333342	1996.3306010929	22-10
20.5	-1.76666666666665	1996.3306010929	22-11
19.6	-1.40000000000002	1996.3306010929	22-12
24.7	-0.0166666666666515	1996.3306010929	22-13
27	0.466666666666686	1996.3306010929	22-14
27.4	0.416666666666657	1996.3306010929	22-15
26.5	-0.166666666666657	1996.3306010929	22-16
26.1	-0.650000000000016	1996.3306010929	22-17
25.2	-1.03333333333332	1996.3306010929	22-18
24.7	-0.549999999999983	1996.3306010929	22-19
20.5	0.616666666666674	1996.3306010929	22-2
23.4	-0.666666666666657	1996.3306010929	22-20
22.9	0.25	1996.3306010929	22-21
21	0.0833333333333428	1996.3306010929	22-22
19.6	0.0999999999999943	1996.3306010929	22-23
19.1	-0.466666666666669	1996.3306010929	22-24
21	-0.383333333333326	1996.3306010929	22-3
21.5	-0.049999999999983	1996.3306010929	22-4
21	-1.18333333333332	1996.3306010929	22-5
22.9	-0.466666666666658	1996.3306010929	22-6
21.9	-0.666666666666668	1996.3306010929	22-7
21.9	-0.583333333333332	1996.3306010929	22-8
22.4	0.299999999999994	1996.3306010929	22-9
21	0.150000000000006	1996.3306010929	23-1
20.5	-0.399999999999988	1996.3306010929	23-10
22.4	0.299999999999994	1996.3306010929	23-11
19.6	-1.16666666666669	1996.3306010929	23-12
25.2	0.400000000000006	1996.3306010929	23-13
27	0.466666666666686	1996.3306010929	23-14
27	0.400000000000023	1996.3306010929	23-15
26.1	-0.350000000000012	1996.3306010929	23-16
26.5	-0.183333333333309	1996.3306010929	23-17
25.2	-1.16666666666666	1996.3306010929	23-18
24.7	-0.383333333333326	1996.3306010929	23-19
21	-0.299999999999983	1996.3306010929	23-2
23.4	-0.666666666666657	1996.3306010929	23-20
22.4	-0.316666666666663	1996.3306010929	23-21
21	0.0833333333333428	1996.3306010929	23-22
19.1	-0.400000000000006	1996.3306010929	23-23
19.1	0.416666666666668	1996.3306010929	23-24
22.9	-0.0833333333333322	1996.3306010929	23-3
22.4	-0.383333333333336	1996.3306010929	23-4
21	-1.18333333333332	1996.3306010929	23-5
22.9	-0.133333333333336	1996.3306010929	23-6
21.9	-0.650000000000006	1996.3306010929	23-7
21.9	-0.516666666666669	1996.3306010929	23-8
21.9	0.0499999999999936	1996.3306010929	23-9
20.1	-0.0333333333333492	1996.3306010929	24-1
20.5	-0.549999999999994	1996.3306010929	24-10
18.6	-1.68333333333336	1996.3306010929	24-11
23.4	-0.183333333333337	1996.3306010929	24-12
27	0.400000000000034	1996.3306010929	24-13
27	0.166666666666686	1996.3306010929	24-14
26.5	0.133333333333365	1996.3306010929	24-15
26.1	-0.0500000000000007	1996.3306010929	24-16
26.5	-0.0999999999999837	1996.3306010929	24-17
24.7	-0.849999999999994	1996.3306010929	24-18
23.8	-0.916666666666686	1996.3306010929	24-19
22.9	-0.366666666666657	1996.3306010929	24-2
22.9	-0.999999999999989	1996.3306010929	24-20
21.9	-0.666666666666668	1996.3306010929	24-21
21.5	0.316666666666674	1996.3306010929	24-22
19.1	-0.316666666666674	1996.3306010929	24-23
19.1	0.416666666666668	1996.3306010929	24-24
23.4	-0.516666666666662	1996.3306010929	24-3
22.4	-0.550000000000001	1996.3306010929	24-4
20.5	-1.98333333333331	1996.3306010929	24-5
21.9	-0.966666666666669	1996.3306010929	24-6
21.5	-0.516666666666652	1996.3306010929	24-7
21.5	-0.849999999999984	1996.3306010929	24-8
22.4	-0.166666666666668	1996.3306010929	24-9
22.9	-0.449999999999999	1996.3306010929	3-1
24.3	-1.40000000000002	1996.3306010929	3-10
26.5	-0.999999999999982	1996.3306010929	3-11
27.4	-0.616666666666664	1996.3306010929	3-12
28.3	0.0499999999999723	1996.3306010929	3-13
29.2	1.10000000000001	1996.3306010929	3-14
28.8	0.849999999999984	1996.3306010929	3-15
27.9	0.550000000000011	1996.3306010929	3-16
26.1	0.849999999999994	1996.3306010929	3-17
25.6	1.11666666666666	1996.3306010929	3-18
27.9	0.849999999999994	1996.3306010929	3-19
23.4	-0.266666666666662	1996.3306010929	3-2
28.8	0.466666666666651	1996.3306010929	3-20
33.1	1.59999999999999	1996.3306010929	3-21
29.7	1.40000000000001	1996.3306010929	3-22
26.1	2.16666666666666	1996.3306010929	3-23
24.7	2.35000000000001	1996.3306010929	3-24
23.4	-0.433333333333326	1996.3306010929	3-3
24.3	-0.26666666666668	1996.3306010929	3-4
25.6	0.133333333333315	1996.3306010929	3-5
25.6	-0.400000000000016	1996.3306010929	3-6
26.1	-0.283333333333349	1996.3306010929	3-7
25.2	-0.566666666666663	1996.3306010929	3-8
23.8	-1.23333333333335	1996.3306010929	3-9
22.9	-0.0666666666666629	1996.3306010929	4-1
24.3	-1.26666666666668	1996.3306010929	4-10
25.6	-1.30000000000001	1996.3306010929	4-11
27	-0.866666666666657	1996.3306010929	4-12
27.9	-0.583333333333332	1996.3306010929	4-13
28.8	0.48333333333332	1996.3306010929	4-14
28.3	-0.450000000000028	1996.3306010929	4-15
28.3	0.133333333333315	1996.3306010929	4-16
27.4	1.09999999999999	1996.3306010929	4-17
27.9	0.699999999999999	1996.3306010929	4-18
26.1	-0.933333333333348	1996.3306010929	4-19
22.4	-0.766666666666662	1996.3306010929	4-2
28.8	0.466666666666651	1996.3306010929	4-20
28.3	-0.966666666666686	1996.3306010929	4-21
30.1	0.983333333333331	1996.3306010929	4-22
26.5	2.78333333333335	1996.3306010929	4-23
21.5	2.58333333333335	1996.3306010929	4-24
22.9	-0.516666666666662	1996.3306010929	4-3
23.8	-0.533333333333349	1996.3306010929	4-4
24.7	-0.399999999999988	1996.3306010929	4-5
25.2	-0.266666666666662	1996.3306010929	4-6
25.6	-0.400000000000016	1996.3306010929	4-7
24.7	-0.699999999999989	1996.3306010929	4-8
23.8	-0.916666666666686	1996.3306010929	4-9
21.9	-0.433333333333337	1996.3306010929	5-1
23.8	-1.51666666666669	1996.3306010929	5-10
25.6	-1	1996.3306010929	5-11
26.5	-1.19999999999999	1996.3306010929	5-12
27.9	-0.633333333333336	1996.3306010929	5-13
29.2	0.966666666666669	1996.3306010929	5-14
28.3	-0.333333333333361	1996.3306010929	5-15
28.8	0.699999999999978	1996.3306010929	5-16
28.3	0.783333333333303	1996.3306010929	5-17
26.5	-1.21666666666664	1996.3306010929	5-18
26.1	-0.933333333333348	1996.3306010929	5-19
21.9	-0.816666666666663	1996.3306010929	5-2
29.7	-0.316666666666663	1996.3306010929	5-20
32.7	0.883333333333336	1996.3306010929	5-21
32.2	1.61666666666667	1996.3306010929	5-22
29.7	3.06666666666667	1996.3306010929	5-23
25.2	4.50000000000001	1996.3306010929	5-24
21.9	-0.983333333333331	1996.3306010929	5-3
23.4	-0.566666666666674	1996.3306010929	5-4
23.8	-0.850000000000012	1996.3306010929	5-5
25.2	-0.349999999999994	1996.3306010929	5-6
24.7	-0.833333333333325	1996.3306010929	5-7
24.3	-0.950000000000017	1996.3306010929	5-8
23.8	-0.76666666666668	1996.3306010929	5-9
21.5	-0.299999999999994	1996.3306010929	6-1
25.2	-0.349999999999984	1996.3306010929	6-10
26.1	-0.733333333333338	1996.3306010929	6-11
26.5	-1.26666666666665	1996.3306010929	6-12
27.9	-0.783333333333331	1996.3306010929	6-13
29.2	0.283333333333342	1996.3306010929	6-14
29.7	0.833333333333332	1996.3306010929	6-15
28.3	0.349999999999977	1996.3306010929	6-16
28.8	-0.433333333333348	1996.3306010929	6-17
26.5	0.316666666666681	1996.3306010929	6-18
28.3	-0.383333333333344	1996.3306010929	6-19
21.5	-0.766666666666652	1996.3306010929	6-2
33.1	1.56666666666666	1996.3306010929	6-20
33.1	1.68333333333332	1996.3306010929	6-21
32.2	2.81666666666667	1996.3306010929	6-22
32.2	4.61666666666667	1996.3306010929	6-23
30.9	6.56666666666666	1996.3306010929	6-24
21.9	-0.733333333333331	1996.3306010929	6-3
22.4	-1.09999999999999	1996.3306010929	6-4
23.8	-0.550000000000022	1996.3306010929	6-5
25.2	-0.283333333333321	1996.3306010929	6-6
25.6	-0.233333333333349	1996.3306010929	6-7
24.3	-0.883333333333344	1996.3306010929	6-8
23.8	-0.916666666666675	1996.3306010929	6-9
21	-0.466666666666651	1996.3306010929	7-1
24.7	-0.983333333333331	1996.3306010929	7-10
26.5	-0.23333333333332	1996.3306010929	7-11
26.5	-1.06666666666665	1996.3306010929	7-12
28.3	-0.450000000000017	1996.3306010929	7-13
28.8	-0.250000000000018	1996.3306010929	7-14
30.5	0.783333333333349	1996.3306010929	7-15
26.1	-0.200000000000006	1996.3306010929	7-16
26.5	0.583333333333343	1996.3306010929	7-17
28.8	1.08333333333333	1996.3306010929	7-18
27.9	0.183333333333337	1996.3306010929	7-19
21	-0.883333333333315	1996.3306010929	7-2
32.2	0.500000000000018	1996.3306010929	7-20
30.9	2.18333333333332	1996.3306010929	7-21
29.2	3.38333333333334	1996.3306010929	7-22
30.1	4.96666666666666	1996.3306010929	7-23
27.4	4.91666666666668	1996.3306010929	7-24
21.5	-0.933333333333319	1996.3306010929	7-3
22.4	-0.949999999999989	1996.3306010929	7-4
24.3	-0.216666666666686	1996.3306010929	7-5
24.7	-0.549999999999983	1996.3306010929	7-6
25.2	-0.583333333333325	1996.3306010929	7-7
24.3	-0.883333333333344	1996.3306010929	7-8
23.8	-0.933333333333348	1996.3306010929	7-9
20.1	-0.833333333333354	1996.3306010929	8-1
23.8	-1.83333333333335	1996.3306010929	8-10
26.1	-0.566666666666681	1996.3306010929	8-11
27.4	-0.233333333333331	1996.3306010929	8-12
27.9	-0.650000000000006	1996.3306010929	8-13
28.3	-1.16666666666669	1996.3306010929	8-14
30.5	0.850000000000023	1996.3306010929	8-15
26.5	-0.233333333333331	1996.3306010929	8-16
27.4	0.716666666666658	1996.3306010929	8-17
26.5	-0.683333333333309	1996.3306010929	8-18
27	0.250000000000011	1996.3306010929	8-19
20.5	-1.04999999999998	1996.3306010929	8-2
25.6	-0.0333333333333421	1996.3306010929	8-20
25.6	0.666666666666668	1996.3306010929	8-21
26.1	2.29999999999999	1996.3306010929	8-22
30.1	4.96666666666666	1996.3306010929	8-23
27.4	4.91666666666668	1996.3306010929	8-24
20.5	-1.46666666666665	1996.3306010929	8-3
22.4	-0.716666666666658	1996.3306010929	8-4
23.4	-0.733333333333331	1996.3306010929	8-5
24.3	-0.650000000000016	1996.3306010929	8-6
24.3	-0.966666666666679	1996.3306010929	8-7
24.3	-0.733333333333349	1996.3306010929	8-8
23.4	-1.18333333333333	1996.3306010929	8-9
19.6	-0.76666666666668	1996.3306010929	9-1
25.2	-0.0499999999999723	1996.3306010929	9-10
26.1	0.0166666666666622	1996.3306010929	9-11
26.5	-0.533333333333321	1996.3306010929	9-12
27	-1.08333333333331	1996.3306010929	9-13
28.8	-0.550000000000011	1996.3306010929	9-14
30.1	0.533333333333321	1996.3306010929	9-15
23.8	0.133333333333315	1996.3306010929	9-16
27.4	-0.25	1996.3306010929	9-17
27.9	0.166666666666668	1996.3306010929	9-18
26.1	-0.366666666666674	1996.3306010929	9-19
19.6	-1.48333333333335	1996.3306010929	9-2
26.1	0.249999999999982	1996.3306010929	9-20
25.6	0.433333333333326	1996.3306010929	9-21
26.1	2.29999999999999	1996.3306010929	9-22
24.3	2.11666666666666	1996.3306010929	9-23
21.5	1.23333333333336	1996.3306010929	9-24
20.1	-1.38333333333334	1996.3306010929	9-3
21.5	-1.31666666666665	1996.3306010929	9-4
22.9	-0.899999999999995	1996.3306010929	9-5
23.8	-1.00000000000002	1996.3306010929	9-6
24.3	-0.883333333333344	1996.3306010929	9-7
23.8	-1.00000000000002	1996.3306010929	9-8
22.9	-1.36666666666666	1996.3306010929	9-9
22.9	0.333333333333332	1996.41530054645	1-1
24.3	-0.350000000000023	1996.41530054645	1-10
26.5	0.500000000000018	1996.41530054645	1-11
27	0.316666666666674	1996.41530054645	1-12
28.8	1.74999999999999	1996.41530054645	1-13
28.8	1.21666666666665	1996.41530054645	1-14
29.7	2.11666666666667	1996.41530054645	1-15
28.8	2.04999999999998	1996.41530054645	1-16
26.5	1.18333333333335	1996.41530054645	1-17
22.9	0.949999999999989	1996.41530054645	1-18
20.5	0.050000000000022	1996.41530054645	1-19
23.4	0.433333333333337	1996.41530054645	1-2
26.5	-0.0833333333333037	1996.41530054645	1-20
33.1	1.36666666666666	1996.41530054645	1-21
38.1	2.39999999999998	1996.41530054645	1-22
37.7	1.81666666666667	1996.41530054645	1-23
32.7	1.28333333333334	1996.41530054645	1-24
23.8	0.0666666666666522	1996.41530054645	1-3
24.7	0.283333333333342	1996.41530054645	1-4
25.6	0.649999999999995	1996.41530054645	1-5
25.6	0.199999999999989	1996.41530054645	1-6
25.6	0.049999999999983	1996.41530054645	1-7
24.7	-0.25	1996.41530054645	1-8
23.8	-0.400000000000016	1996.41530054645	1-9
18.6	-0.483333333333338	1996.41530054645	10-1
21.5	-1.89999999999999	1996.41530054645	10-10
23.8	-0.916666666666675	1996.41530054645	10-11
24.3	-1.10000000000001	1996.41530054645	10-12
26.1	-0.350000000000005	1996.41530054645	10-13
27.4	-0.316666666666663	1996.41530054645	10-14
25.2	-0.0499999999999936	1996.41530054645	10-15
20.1	-1.98333333333334	1996.41530054645	10-16
27	-0.316666666666645	1996.41530054645	10-17
27	0.183333333333366	1996.41530054645	10-18
28.8	0.699999999999989	1996.41530054645	10-19
19.1	-0.566666666666674	1996.41530054645	10-2
29.7	1.81666666666667	1996.41530054645	10-20
28.8	1.64999999999998	1996.41530054645	10-21
26.1	-0.716666666666679	1996.41530054645	10-22
26.1	-0.200000000000006	1996.41530054645	10-23
25.2	0.466666666666679	1996.41530054645	10-24
19.6	-0.200000000000006	1996.41530054645	10-3
21	0.0666666666666913	1996.41530054645	10-4
21.5	-0.149999999999988	1996.41530054645	10-5
21.9	-0.416666666666675	1996.41530054645	10-6
22.9	-0.283333333333331	1996.41530054645	10-7
21.9	-1.18333333333333	1996.41530054645	10-8
20.5	-1.81666666666665	1996.41530054645	10-9
18.6	-0.483333333333338	1996.41530054645	11-1
21.9	-1.26666666666668	1996.41530054645	11-10
23.4	-1.18333333333333	1996.41530054645	11-11
