xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	group
1996.04234972678	1996.12431693989	1996.08469945355 1996.41530054645	time2	1996.08469945355	time2	1996.41530054645	941
1996.12431693989	1996.20628415301	1996.16393442623 1996.41530054645	time2	1996.16393442623	time2	1996.41530054645	1012
1996.20628415301	1996.28961748634	1996.24863387978 1996.41530054645	time2	1996.24863387978	time2	1996.41530054645	1083
1996.28961748634	1996.37295081967	1996.3306010929 1996.41530054645	time2	1996.3306010929	time2	1996.41530054645	1154
1996.37295081967	1996.45628415301	1	time2	1996.41530054645	time2	1996.41530054645	1
1996.45628415301	1996.53961748634	1996.49726775956 1996.41530054645	time2	1996.49726775956	time2	1996.41530054645	1297
1996.53961748634	1996.62431693989	1996.58196721311 1996.41530054645	time2	1996.58196721311	time2	1996.41530054645	1368
1996.62431693989	1996.70765027322	1996.66666666667 1996.41530054645	time2	1996.66666666667	time2	1996.41530054645	1439
1996.70765027322	1996.79098360656	1996.74863387978 1996.41530054645	time2	1996.74863387978	time2	1996.41530054645	1510
1996.79098360656	1996.87431693989	1996.83333333333 1996.41530054645	time2	1996.83333333333	time2	1996.41530054645	1581
1996.87431693989	1996.95765027322	1996.91530054645 1996.41530054645	time2	1996.91530054645	time2	1996.41530054645	1652
1996.95765027322	1997.04246575342	1997 1996.41530054645	time2	1997	time2	1996.41530054645	1723
1997.04246575342	1997.12328767123	1997.08493150685 1996.41530054645	time2	1997.08493150685	time2	1996.41530054645	1794
1997.12328767123	1997.20410958904	1997.16164383562 1996.41530054645	time2	1997.16164383562	time2	1996.41530054645	1865
1997.20410958904	1997.28767123288	1997.24657534247 1996.41530054645	time2	1997.24657534247	time2	1996.41530054645	1936
1997.28767123288	1997.37123287671	1997.32876712329 1996.41530054645	time2	1997.32876712329	time2	1996.41530054645	2007
1997.37123287671	1997.45479452055	1997.41369863014 1996.41530054645	time2	1997.41369863014	time2	1996.41530054645	2078
1997.45479452055	1997.53835616438	1997.49589041096 1996.41530054645	time2	1997.49589041096	time2	1996.41530054645	2149
1997.53835616438	1997.62328767123	1997.58082191781 1996.41530054645	time2	1997.58082191781	time2	1996.41530054645	2220
1997.62328767123	1997.70684931507	1997.66575342466 1996.41530054645	time2	1997.66575342466	time2	1996.41530054645	2291
1997.70684931507	1997.7904109589	1997.74794520548 1996.41530054645	time2	1997.74794520548	time2	1996.41530054645	2362
1997.7904109589	1997.87397260274	1997.83287671233 1996.41530054645	time2	1997.83287671233	time2	1996.41530054645	2433
1997.87397260274	1997.95753424658	1997.91506849315 1996.41530054645	time2	1997.91506849315	time2	1996.41530054645	2504
1997.95753424658	1998.04246575342	1998 1996.41530054645	time2	1998	time2	1996.41530054645	2575
1998.04246575342	1998.12328767123	1998.08493150685 1996.41530054645	time2	1998.08493150685	time2	1996.41530054645	2646
1998.12328767123	1998.20410958904	1998.16164383562 1996.41530054645	time2	1998.16164383562	time2	1996.41530054645	2717
1998.20410958904	1998.28767123288	1998.24657534247 1996.41530054645	time2	1998.24657534247	time2	1996.41530054645	2788
1998.28767123288	1998.37123287671	1998.32876712329 1996.41530054645	time2	1998.32876712329	time2	1996.41530054645	2859
1998.37123287671	1998.45479452055	1998.41369863014 1996.41530054645	time2	1998.41369863014	time2	1996.41530054645	2930
1998.45479452055	1998.53835616438	1998.49589041096 1996.41530054645	time2	1998.49589041096	time2	1996.41530054645	3001
1998.53835616438	1998.62328767123	1998.58082191781 1996.41530054645	time2	1998.58082191781	time2	1996.41530054645	3072
1998.62328767123	1998.70684931507	1998.66575342466 1996.41530054645	time2	1998.66575342466	time2	1996.41530054645	3143
1998.70684931507	1998.7904109589	1998.74794520548 1996.41530054645	time2	1998.74794520548	time2	1996.41530054645	3214
1998.7904109589	1998.87397260274	1998.83287671233 1996.41530054645	time2	1998.83287671233	time2	1996.41530054645	3285
1998.87397260274	1998.95753424658	1998.91506849315 1996.41530054645	time2	1998.91506849315	time2	1996.41530054645	3356
1998.95753424658	1999.04246575342	1999 1996.41530054645	time2	1999	time2	1996.41530054645	3427
1999.04246575342	1999.12328767123	1999.08493150685 1996.41530054645	time2	1999.08493150685	time2	1996.41530054645	3498
1999.12328767123	1999.20410958904	1999.16164383562 1996.41530054645	time2	1999.16164383562	time2	1996.41530054645	3569
1999.20410958904	1999.28767123288	1999.24657534247 1996.41530054645	time2	1999.24657534247	time2	1996.41530054645	3640
1999.28767123288	1999.37123287671	1999.32876712329 1996.41530054645	time2	1999.32876712329	time2	1996.41530054645	3711
1999.37123287671	1999.45479452055	1999.41369863014 1996.41530054645	time2	1999.41369863014	time2	1996.41530054645	3782
1999.45479452055	1999.53835616438	1999.49589041096 1996.41530054645	time2	1999.49589041096	time2	1996.41530054645	3853
1999.53835616438	1999.62328767123	1999.58082191781 1996.41530054645	time2	1999.58082191781	time2	1996.41530054645	3924
1999.62328767123	1999.70684931507	1999.66575342466 1996.41530054645	time2	1999.66575342466	time2	1996.41530054645	3995
1999.70684931507	1999.7904109589	1999.74794520548 1996.41530054645	time2	1999.74794520548	time2	1996.41530054645	4066
1999.7904109589	1999.87397260274	1999.83287671233 1996.41530054645	time2	1999.83287671233	time2	1996.41530054645	4137
1999.87397260274	1999.95753424658	1999.91506849315 1996.41530054645	time2	1999.91506849315	time2	1996.41530054645	4208
1999.95753424658	2000.04234972678	2000 1996.41530054645	time2	2000	time2	1996.41530054645	4279
2000.04234972678	2000.12431693989	2000.08469945355 1996.41530054645	time2	2000.08469945355	time2	1996.41530054645	4350
2000.12431693989	2000.20628415301	2000.16393442623 1996.41530054645	time2	2000.16393442623	time2	1996.41530054645	4421
2000.20628415301	2000.28961748634	2000.24863387978 1996.41530054645	time2	2000.24863387978	time2	1996.41530054645	4492
2000.28961748634	2000.37295081967	2000.3306010929 1996.41530054645	time2	2000.3306010929	time2	1996.41530054645	4563
2000.37295081967	2000.45628415301	2000.41530054645 1996.41530054645	time2	2000.41530054645	time2	1996.41530054645	4634
2000.45628415301	2000.53961748634	2000.49726775956 1996.41530054645	time2	2000.49726775956	time2	1996.41530054645	4705
2000.53961748634	2000.62431693989	2000.58196721311 1996.41530054645	time2	2000.58196721312	time2	1996.41530054645	4776
2000.62431693989	2000.70765027322	2000.66666666667 1996.41530054645	time2	2000.66666666667	time2	1996.41530054645	4847
2000.70765027322	2000.79098360656	2000.74863387978 1996.41530054645	time2	2000.74863387978	time2	1996.41530054645	4918
2000.79098360656	2000.87431693989	2000.83333333333 1996.41530054645	time2	2000.83333333333	time2	1996.41530054645	4989
2000.87431693989	2000.95628415301	2000.91530054645 1996.41530054645	time2	2000.91530054645	time2	1996.41530054645	5060
1994.95753424658	1995.04246575342	1995 1996.49726775956	time2	1995	time2	1996.49726775956	19
1995.04246575342	1995.12328767123	1995.08493150685 1996.49726775956	time2	1995.08493150685	time2	1996.49726775956	90
1995.12328767123	1995.20410958904	1995.16164383562 1996.49726775956	time2	1995.16164383562	time2	1996.49726775956	161
1995.20410958904	1995.28767123288	1995.24657534247 1996.49726775956	time2	1995.24657534247	time2	1996.49726775956	232
1995.28767123288	1995.37123287671	1995.32876712329 1996.49726775956	time2	1995.32876712329	time2	1996.49726775956	303
1995.37123287671	1995.45479452055	1995.41369863014 1996.49726775956	time2	1995.41369863014	time2	1996.49726775956	374
1995.45479452055	1995.53835616438	1995.49589041096 1996.49726775956	time2	1995.49589041096	time2	1996.49726775956	445
1995.53835616438	1995.62328767123	1995.58082191781 1996.49726775956	time2	1995.58082191781	time2	1996.49726775956	516
1995.62328767123	1995.70684931507	1995.66575342466 1996.49726775956	time2	1995.66575342466	time2	1996.49726775956	587
1995.70684931507	1995.7904109589	1995.74794520548 1996.49726775956	time2	1995.74794520548	time2	1996.49726775956	658
1995.7904109589	1995.87397260274	1995.83287671233 1996.49726775956	time2	1995.83287671233	time2	1996.49726775956	729
1995.87397260274	1995.95753424658	1995.91506849315 1996.49726775956	time2	1995.91506849315	time2	1996.49726775956	800
1995.95753424658	1996.04234972678	1996 1996.49726775956	time2	1996	time2	1996.49726775956	871
1996.04234972678	1996.12431693989	1996.08469945355 1996.49726775956	time2	1996.08469945355	time2	1996.49726775956	942
1996.12431693989	1996.20628415301	1996.16393442623 1996.49726775956	time2	1996.16393442623	time2	1996.49726775956	1013
1996.20628415301	1996.28961748634	1996.24863387978 1996.49726775956	time2	1996.24863387978	time2	1996.49726775956	1084
1996.28961748634	1996.37295081967	1996.3306010929 1996.49726775956	time2	1996.3306010929	time2	1996.49726775956	1155
1996.37295081967	1996.45628415301	1996.41530054645 1996.49726775956	time2	1996.41530054645	time2	1996.49726775956	1226
1996.45628415301	1996.53961748634	1	time2	1996.49726775956	time2	1996.49726775956	1
1996.53961748634	1996.62431693989	1996.58196721311 1996.49726775956	time2	1996.58196721311	time2	1996.49726775956	1369
1996.62431693989	1996.70765027322	1996.66666666667 1996.49726775956	time2	1996.66666666667	time2	1996.49726775956	1440
1996.70765027322	1996.79098360656	1996.74863387978 1996.49726775956	time2	1996.74863387978	time2	1996.49726775956	1511
1996.79098360656	1996.87431693989	1996.83333333333 1996.49726775956	time2	1996.83333333333	time2	1996.49726775956	1582
1996.87431693989	1996.95765027322	1996.91530054645 1996.49726775956	time2	1996.91530054645	time2	1996.49726775956	1653
1996.95765027322	1997.04246575342	1997 1996.49726775956	time2	1997	time2	1996.49726775956	1724
1997.04246575342	1997.12328767123	1997.08493150685 1996.49726775956	time2	1997.08493150685	time2	1996.49726775956	1795
1997.12328767123	1997.20410958904	1997.16164383562 1996.49726775956	time2	1997.16164383562	time2	1996.49726775956	1866
1997.20410958904	1997.28767123288	1997.24657534247 1996.49726775956	time2	1997.24657534247	time2	1996.49726775956	1937
1997.28767123288	1997.37123287671	1997.32876712329 1996.49726775956	time2	1997.32876712329	time2	1996.49726775956	2008
1997.37123287671	1997.45479452055	1997.41369863014 1996.49726775956	time2	1997.41369863014	time2	1996.49726775956	2079
1997.45479452055	1997.53835616438	1997.49589041096 1996.49726775956	time2	1997.49589041096	time2	1996.49726775956	2150
1997.53835616438	1997.62328767123	1997.58082191781 1996.49726775956	time2	1997.58082191781	time2	1996.49726775956	2221
1997.62328767123	1997.70684931507	1997.66575342466 1996.49726775956	time2	1997.66575342466	time2	1996.49726775956	2292
1997.70684931507	1997.7904109589	1997.74794520548 1996.49726775956	time2	1997.74794520548	time2	1996.49726775956	2363
1997.7904109589	1997.87397260274	1997.83287671233 1996.49726775956	time2	1997.83287671233	time2	1996.49726775956	2434
1997.87397260274	1997.95753424658	1997.91506849315 1996.49726775956	time2	1997.91506849315	time2	1996.49726775956	2505
1997.95753424658	1998.04246575342	1998 1996.49726775956	time2	1998	time2	1996.49726775956	2576
1998.04246575342	1998.12328767123	1998.08493150685 1996.49726775956	time2	1998.08493150685	time2	1996.49726775956	2647
1998.12328767123	1998.20410958904	1998.16164383562 1996.49726775956	time2	1998.16164383562	time2	1996.49726775956	2718
1998.20410958904	1998.28767123288	1998.24657534247 1996.49726775956	time2	1998.24657534247	time2	1996.49726775956	2789
1998.28767123288	1998.37123287671	1998.32876712329 1996.49726775956	time2	1998.32876712329	time2	1996.49726775956	2860
1998.37123287671	1998.45479452055	1998.41369863014 1996.49726775956	time2	1998.41369863014	time2	1996.49726775956	2931
1998.45479452055	1998.53835616438	1998.49589041096 1996.49726775956	time2	1998.49589041096	time2	1996.49726775956	3002
1998.53835616438	1998.62328767123	1998.58082191781 1996.49726775956	time2	1998.58082191781	time2	1996.49726775956	3073
1998.62328767123	1998.70684931507	1998.66575342466 1996.49726775956	time2	1998.66575342466	time2	1996.49726775956	3144
1998.70684931507	1998.7904109589	1998.74794520548 1996.49726775956	time2	1998.74794520548	time2	1996.49726775956	3215
1998.7904109589	1998.87397260274	1998.83287671233 1996.49726775956	time2	1998.83287671233	time2	1996.49726775956	3286
1998.87397260274	1998.95753424658	1998.91506849315 1996.49726775956	time2	1998.91506849315	time2	1996.49726775956	3357
1998.95753424658	1999.04246575342	1999 1996.49726775956	time2	1999	time2	1996.49726775956	3428
1999.04246575342	1999.12328767123	1999.08493150685 1996.49726775956	time2	1999.08493150685	time2	1996.49726775956	3499
1999.12328767123	1999.20410958904	1999.16164383562 1996.49726775956	time2	1999.16164383562	time2	1996.49726775956	3570
1999.20410958904	1999.28767123288	1999.24657534247 1996.49726775956	time2	1999.24657534247	time2	1996.49726775956	3641
1999.28767123288	1999.37123287671	1999.32876712329 1996.49726775956	time2	1999.32876712329	time2	1996.49726775956	3712
1999.37123287671	1999.45479452055	1999.41369863014 1996.49726775956	time2	1999.41369863014	time2	1996.49726775956	3783
1999.45479452055	1999.53835616438	1999.49589041096 1996.49726775956	time2	1999.49589041096	time2	1996.49726775956	3854
1999.53835616438	1999.62328767123	1999.58082191781 1996.49726775956	time2	1999.58082191781	time2	1996.49726775956	3925
1999.62328767123	1999.70684931507	1999.66575342466 1996.49726775956	time2	1999.66575342466	time2	1996.49726775956	3996
1999.70684931507	1999.7904109589	1999.74794520548 1996.49726775956	time2	1999.74794520548	time2	1996.49726775956	4067
1999.7904109589	1999.87397260274	1999.83287671233 1996.49726775956	time2	1999.83287671233	time2	1996.49726775956	4138
1999.87397260274	1999.95753424658	1999.91506849315 1996.49726775956	time2	1999.91506849315	time2	1996.49726775956	4209
1999.95753424658	2000.04234972678	2000 1996.49726775956	time2	2000	time2	1996.49726775956	4280
2000.04234972678	2000.12431693989	2000.08469945355 1996.49726775956	time2	2000.08469945355	time2	1996.49726775956	4351
2000.12431693989	2000.20628415301	2000.16393442623 1996.49726775956	time2	2000.16393442623	time2	1996.49726775956	4422
2000.20628415301	2000.28961748634	2000.24863387978 1996.49726775956	time2	2000.24863387978	time2	1996.49726775956	4493
2000.28961748634	2000.37295081967	2000.3306010929 1996.49726775956	time2	2000.3306010929	time2	1996.49726775956	4564
2000.37295081967	2000.45628415301	2000.41530054645 1996.49726775956	time2	2000.41530054645	time2	1996.49726775956	4635
2000.45628415301	2000.53961748634	2000.49726775956 1996.49726775956	time2	2000.49726775956	time2	1996.49726775956	4706
2000.53961748634	2000.62431693989	2000.58196721311 1996.49726775956	time2	2000.58196721312	time2	1996.49726775956	4777
2000.62431693989	2000.70765027322	2000.66666666667 1996.49726775956	time2	2000.66666666667	time2	1996.49726775956	4848
2000.70765027322	2000.79098360656	2000.74863387978 1996.49726775956	time2	2000.74863387978	time2	1996.49726775956	4919
2000.79098360656	2000.87431693989	2000.83333333333 1996.49726775956	time2	2000.83333333333	time2	1996.49726775956	4990
2000.87431693989	2000.95628415301	2000.91530054645 1996.49726775956	time2	2000.91530054645	time2	1996.49726775956	5061
1994.95753424658	1995.04246575342	1995 1996.58196721311	time2	1995	time2	1996.58196721311	20
1995.04246575342	1995.12328767123	1995.08493150685 1996.58196721311	time2	1995.08493150685	time2	1996.58196721311	91
1995.12328767123	1995.20410958904	1995.16164383562 1996.58196721311	time2	1995.16164383562	time2	1996.58196721311	162
1995.20410958904	1995.28767123288	1995.24657534247 1996.58196721311	time2	1995.24657534247	time2	1996.58196721311	233
1995.28767123288	1995.37123287671	1995.32876712329 1996.58196721311	time2	1995.32876712329	time2	1996.58196721311	304
1995.37123287671	1995.45479452055	1995.41369863014 1996.58196721311	time2	1995.41369863014	time2	1996.58196721311	375
1995.45479452055	1995.53835616438	1995.49589041096 1996.58196721311	time2	1995.49589041096	time2	1996.58196721311	446
1995.53835616438	1995.62328767123	1995.58082191781 1996.58196721311	time2	1995.58082191781	time2	1996.58196721311	517
